score,stake,suspicion,param_id,node_id,layer,parameter,value,unit,species,source_ref,self_declared,signals
10,5,2,p_56f797c28f,growth_plate_drug_exposure,L12,vosoritide plasma half-life used as the exposure surrogate,21.0-27.9,minutes,human,fda_voxzogo_label_2025,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_cd27c6d895,growth_velocity_longitudinal,L1,range of elongation rates across four growth plates of one animal,50-400,um/24 h,rat,wilsman1996a,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_70ef8837dc,guided_growth_tension_band,L6,"correction rate, distal femur (mLDFA)",0.67,degrees/month,human,tolk2026,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_63def6f189,guided_growth_tension_band,L6,"correction rate, proximal tibia (mMPTA)",0.43,degrees/month,human,tolk2026,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_926909c7e5,guided_growth_tension_band,L6,proportion achieving neutral mechanical axis,68.7,%,human,tolk2026,False,contradiction|grade_A_B|unread_source|sole_source
10,2,5,p_18919cf3c2,height_heritability,L8,variance explained by ~17M imputed variants (GREML-LDMS),56,%,human,yang2015,False,grade_A_B|derivation_word|unread_source|sole_source
10,2,5,p_6017a21883,histomorphometry_physis,L13,"cells per column, human proliferative zone",24,cells,human,kember1976,False,grade_A_B|derivation_word|unread_source|sole_source
10,2,5,p_58663ada25,icp_growth_model,L9,onset of the childhood (GH-dependent) component,6-12,months of age,human,karlberg1990,False,grade_A_B|derivation_word|unread_source|sole_source
10,5,2,p_0b5e3ea6c8,inorganic_pyrophosphate,L5,"Plasma inorganic pyrophosphate, healthy adults",3.50,umol/L,human,russell1971,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_9e1ce02dc5,inorganic_pyrophosphate,L5,"Plasma inorganic pyrophosphate, quoted working range",1-6,umol/L,human,milln2016,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_a926fb8878,menarche_growth_remaining,L7,postmenarcheal height gain,8.0,cm,human,grdstedtbergho2024,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_be5c615fed,menarche_growth_remaining,L7,age at menarche,13.0,years,human,grdstedtbergho2024,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_a0800f762b,menarche_growth_remaining,L7,proportion of the QEPS specific pubertal growth function completed at menarche,71.6,percent,human,grdstedtbergho2024,False,contradiction|grade_A_B|unread_source|sole_source
10,2,5,p_9e713edb7b,methylphenidate_growth,L12,ratio of weight Z deficit to height Z deficit,~1.9,ratio,human,cao2026,False,grade_A_B|derivation_word|unread_source|sole_source
10,5,2,p_7fd6d7db7b,mineralization_front,L5,Tissue modulus step across the human GP-epiphysis interface,130.70 -> 11920,MPa (RZ cartilage -> epi,human,xie2025,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_f5b4fcc4a6,mineralization_front,L5,Tissue modulus step across the human GP-metaphysis interface,416.20 -> 3220,MPa (HZ cartilage -> met,human,xie2025,False,contradiction|grade_A_B|unread_source|sole_source
10,2,5,p_baf3c92b10,missing_heritability_height,L8,residual gap between molecular and family-based heritability,4-14,percentage points,human,yang2015,False,grade_A_B|derivation_word|unread_source|sole_source
10,2,5,p_01c993902e,muscle_bone_mechanical_coupling,L9,variance in total-body peak BMC velocity explained by peak lean mass velocity,50,percent,human,rauch2004,False,grade_A_B|derivation_word|unread_source|sole_source
10,5,2,p_cc07646429,navepegritide,L12,"LS mean difference in annualised growth velocity vs placebo, week 52",1.49,cm/yr,human,nct05598320,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_c816e70029,navepegritide,L12,"LS mean annualised growth velocity, navepegritide arm",5.89,cm/yr,human,nct05598320,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_07ab3be014,navepegritide,L12,"LS mean annualised growth velocity, placebo arm",4.41,cm/yr,human,nct05598320,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_a6ef46a40f,npr2_agonist_class,L12,pooled placebo-controlled effect of the class on annualised growth velocity,1.36,cm/yr,human,kamrulhasan2026,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_5a81136887,npr2_agonist_class,L12,dose of vosoritide at which urinary cGMP response is near saturation,15,ug/kg/day,human,fda_voxzogo_label_2025,False,contradiction|grade_A_B|unread_source|sole_source
10,2,5,p_aedcfd3600,npr2_heterozygous_short_stature,L11,height difference attributable to one lost NPR2 allele,~1.4,SDS,human,olney2006,False,grade_A_B|derivation_word|unread_source|sole_source
10,2,5,p_05de19a8a3,phosphate_homeostasis,L4,"additional growth velocity on burosumab, children",0.085,height Z-score per year,human,fukumoto2026,False,grade_A_B|derivation_word|unread_source|sole_source
10,5,2,p_cbb83b37ed,population_variation_fusion,L7,"mean Greulich-Pyle bone age minus chronological age, modern US cohort",2.9,months (bone age older),human,guevel2026,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_568cb3d634,population_variation_fusion,L7,"mean Greulich-Pyle bone age minus chronological age, Australian children",-2.2,months (bone age younger,human,paxton2013,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_fe8dd165a9,population_variation_fusion,L7,Greulich-Pyle bone age deficit in underweight patients,-15.9,months,human,guevel2026,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_de3fd37974,proximal_humerus_plate,L1,"humeral growth rate, boys",1.3,cm/year,human,pritchett1988,False,flow_model|grade_A_B|unread_source|sole_source
10,2,5,p_2f21f2334a,pubertal_growth_spurt,L4,morning estradiol at half-maximal pubertal growth (girls),20,pmol/L,human,albin2012,False,grade_A_B|derivation_word|unread_source|sole_source
10,5,2,p_a7f8a0d6a6,remaining_growth_prediction,L7,"mean adult height prediction error by method, boys with constitutional delay",RWT -0.6; Bayley-Pinneau +3.1; TW Mark I,cm (signed mean error),human,brmswig1990,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_2534d16bfd,remaining_growth_prediction,L7,"mean adult height prediction error by method, girls with constitutional delay",Bayley-Pinneau -0.8; TW Mark II -1.8; TW,cm (signed mean error),human,brmswig1990,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_7bcd8f078b,seasonality_growth_velocity,L4,"height velocity per additional daylight hour, GH treatment year 1",0.146,cm/yr per daylight hour,human,shulman2013,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_8b53963978,seasonality_growth_velocity,L4,"height velocity per additional daylight hour, GH treatment years 2+",0.121,cm/yr per daylight hour,human,shulman2013,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_6e767f1b0c,seasonality_growth_velocity,L4,summer-winter difference in length z-score velocity in infants,0.0026,z-score/day,human,narumi2020,False,contradiction|grade_A_B|unread_source|sole_source
10,2,5,p_bb9a7c8e08,secular_trend_height,L10,implied maximum sustained secular rate,2.0,cm/decade,human,ncd2016,False,grade_A_B|derivation_word|unread_source|sole_source
10,2,5,p_fb1c23199e,sex_difference_fusion_timing,L7,sex difference in age at complete growth plate fusion,approximately 2,years earlier in females,human,kvist2021,False,grade_A_B|derivation_word|unread_source|sole_source
10,2,5,p_a3ae08d200,sex_difference_fusion_timing,L7,odds ratio for complete fusion in overweight or obese versus normal weight,2.65-8.71 (females); 1.71-4.03 (males),odds ratio,human,kvist2021,False,grade_A_B|derivation_word|unread_source|sole_source
10,5,2,p_33137bd17b,site_specific_growth_rate,L1,distal ulnar share of ulnar growth,85,% of ulnar length,human,pritchett1991,False,contradiction|grade_A_B|unread_source|sole_source
10,5,2,p_b3062725f9,site_specific_growth_rate,L1,spread in proliferative cell cycle time between plates of one animal,2.5,fold (30.9 to 76.3 h),rat,wilsman1996a,False,contradiction|grade_A_B|unread_source|sole_source
10,2,5,p_f1b62e76dc,stunting,L10,serum IGF-1 difference associated with a positive malaria test,-4.7,ug/L,human,madigan2026,False,grade_A_B|derivation_word|unread_source|sole_source
10,2,5,p_d1e0b14477,suture_fusion_timing,L9,association of sagittal closure with cephalic index,-0.8,beta,human,han2025,False,grade_A_B|derivation_word|unread_source|sole_source
10,2,5,p_ede993348d,target_height_predictive_sd,L9,"probability that a child is at least 10 cm shorter than corrected target height, boys",1.5,percent,human,zeevi2024,False,grade_A_B|derivation_word|unread_source|sole_source
10,2,5,p_40f8645fa3,target_height_predictive_sd,L9,"probability that a child is at least 10 cm shorter than corrected target height, girls",1.0,percent,human,zeevi2024,False,grade_A_B|derivation_word|unread_source|sole_source
10,2,5,p_d9ed067432,turner_syndrome,L11,extra height per unit Y-chromosome dosage over inactive-X dosage,3.1,cm,human,berry2025,False,grade_A_B|derivation_word|unread_source|sole_source
10,5,2,p_ec91040469,vosoritide,L12,adjusted mean difference in annualised growth velocity vs placebo,1.57,cm/yr,human,savarirayan2020,False,contradiction|grade_A_B|unread_source|sole_source
9,3,3,p_6136e58554,brdu_edu_labeling,L13,human growth plate studies using thymidine-analogue labelling,1 located,studies,human,thurston1985,False,grade_A_B|screen|no_dispersion|sole_source
9,3,3,p_77a3973b22,cartilage_septum_resorption,L1,direction of cartilage septal thickness change with age,increasing,qualitative,human,byers2000,False,contradiction|no_dispersion|sole_source
9,3,3,p_20f3694765,elongation_budget,L1,cell cycle time and growth fraction move together and cancel,"T_c -33, growth fraction -33, turnover 0",% change,rat,hunziker1989,False,contradiction|no_dispersion|sole_source
9,3,3,p_bca87492ca,elongation_budget,L1,partition of physiological growth deceleration (35 to 80 days),"height -53, diameter +13, volume -56, ma",% change,rat,hunziker1989,False,contradiction|no_dispersion|sole_source
9,3,3,p_f962b0258b,terminal_cell_shape_modulation,L1,aspect ratio (height/diameter) of the terminal cell,1.04 -> 1.50,dimensionless,rat,hunziker1989,True,contradiction|no_dispersion|sole_source
9,3,3,p_e11c137d9c,terminal_cell_shape_modulation,L1,growth-rate budget reconstructed from hunziker1989's own tables,rate = (PZ height / proliferative cell h,um/day,rat,hunziker1989,True,contradiction|no_dispersion|sole_source
9,3,3,p_f84ede4925,terminal_cell_shape_modulation,L1,internal consistency of hunziker1989 Table 2 under its own estimator,21 d ratio 1.140; 35 d ratio 1.098; 80 d,implied E{X^2(90deg)} di,rat,hunziker1989,True,contradiction|no_dispersion|sole_source
9,3,3,p_94c2088f33,terminal_cell_shape_modulation,L1,matrix volume produced per cell,0,% change,rat,hunziker1989,False,contradiction|no_dispersion|sole_source
9,3,3,p_038a6186a3,terminal_cell_shape_modulation,L1,hypertrophic phase duration under pharmacological rescue,6 -> 4 -> 2.8,days,rat,hunziker1994,False,contradiction|no_dispersion|sole_source
9,3,3,p_c0bafe6b06,terminal_cell_shape_modulation,L1,proliferating and stem cell cycle time under pharmacological rescue,proliferating 11 -> 4.5 -> 3; stem 50 ->,days,rat,hunziker1994,False,contradiction|no_dispersion|sole_source
9,3,3,p_09086a6b6d,terminal_cell_shape_modulation,L1,terminal cell height and volume under pharmacological rescue,restored to physiological values,qualitative,rat,hunziker1994,False,contradiction|no_dispersion|sole_source
9,3,3,p_3af6a9878b,terminal_cell_shape_modulation,L1,"chondrocyte shape index, proliferative zone",1.57,dimensionless,mouse,prein2016,False,contradiction|no_dispersion|sole_source
9,3,3,p_337979dc66,terminal_cell_shape_modulation,L1,"transverse-to-axial modulus ratio, growth plate",9.7,ratio,bovine,cohen1998,True,contradiction|no_dispersion|sole_source
9,3,3,p_2f72272bd7,terminal_cell_shape_modulation,L1,terminal hypertrophic cell height under hormone rescue,19.5 / 27.3 / 26.5 / 29.8,um,rat,hunziker1994,False,contradiction|no_dispersion|sole_source
9,3,3,p_fc405b3e62,terminal_cell_shape_modulation,L1,terminal hypertrophic cell volume under hormone rescue,6370 / 9890 / 11140 / 10246,um^3,rat,hunziker1994,False,contradiction|no_dispersion|sole_source
9,3,3,p_4decaf9683,terminal_cell_shape_modulation,L1,implied aspect ratio of the terminal cell under hormone rescue,0.96 / 1.27 / 1.15 / 1.42,dimensionless,rat,hunziker1994,True,contradiction|no_dispersion|sole_source
9,3,3,p_4c98f2ab6d,terminal_cell_shape_modulation,L1,the published height metric conflates cell elongation with cell alignment,axial extent = intrinsic long-axis lengt,none,mouse,rubin2021,False,contradiction|no_dispersion|sole_source
9,3,3,p_ec7d32974b,terminal_cell_shape_modulation,L1,orientation-free cell axis lengths were extracted and not used in the predictor comparison,"PC1, PC2, PC3 coefficients and orientati",features available,mouse,rubin2021,True,contradiction|no_dispersion|sole_source
9,3,3,p_9080b87a48,terminal_cell_shape_modulation,L1,RE-ANALYSIS of rubin2021 raw data: does the orientation confound actually bite?,"no. elongation 96.7%, realignment 15.0%,","% of log rise, resting z",mouse,rubin2021,True,contradiction|no_dispersion|sole_source
9,3,3,p_e23f65bcf6,terminal_cell_shape_modulation,L1,which principal axis of the chondrocyte points along the bone,the SHORT axis. |cos| with P-D: PC1 long,mean |cos| with the prox,mouse,rubin2021,True,contradiction|no_dispersion|sole_source
9,3,3,p_edc6c6879a,terminal_cell_shape_modulation,L1,fraction of total chondrocyte volume increase occurring BEFORE the hypertrophic zone,65,%,mouse,rubin2021,False,contradiction|no_dispersion|sole_source
9,3,3,p_d328fe79a8,terminal_cell_shape_modulation,L1,"aspect ratio, resting versus hypertrophic chondrocytes",the same,dimensionless,mouse,rubin2021,False,contradiction|no_dispersion|sole_source
9,3,3,p_780436a9e2,terminal_cell_shape_modulation,L1,human terminal cell height and diameter,not measured together,none,human,thurston1985,False,contradiction|no_dispersion|sole_source
9,3,3,p_959613321d,zonal_stiffness_gradient,L5,Radial permeability of proliferative and hypertrophic zones relative to reserve zone,3,fold higher,porcine,sergerie2009,False,contradiction|no_dispersion|sole_source
8,2,4,p_1db6b10d46,acromesomelic_dysplasia_maroteaux,L11,plasma CNP and NT-proCNP in the AMDM proband,very high (qualitative),not_applicable,human,olney2006,False,grade_A_B|no_dispersion|unread_source|sole_source
8,2,4,p_d3358a2ed1,articular_cartilage,L9,knee MRI scans contributing the paediatric articular cartilage reference,240,knees,human,sidharthan2021,False,grade_A_B|no_dispersion|unread_source|sole_source
8,2,4,p_fa853f9c27,articular_cartilage,L9,association of patellar cartilage thickness with age or skeletal maturity,none,not_applicable,human,sidharthan2021,False,grade_A_B|no_dispersion|unread_source|sole_source
8,2,4,p_7f13d5959a,articular_cartilage,L9,effect of Ift80 deletion on articular versus growth plate cartilage,"articular thickened, plate shortened",not_applicable,mouse,yuan2015,False,grade_A_B|no_dispersion|unread_source|sole_source
8,2,4,p_4593a1ba20,assortative_mating_height,L8,co-parent pairs with polygenic indices analysed,47135,co-parents,human,sunde2024,False,grade_A_B|no_dispersion|unread_source|sole_source
8,2,4,p_384cce44fc,assortative_mating_height,L8,traits with genetic evidence of assortative mating,9,of 16 traits,human,sunde2024,False,grade_A_B|no_dispersion|unread_source|sole_source
8,2,4,p_4fb26aa482,assortative_mating_height,L8,traits showing offspring genetic variance inconsistent with equilibrium assortment,6,of 9 traits,human,sunde2024,False,grade_A_B|no_dispersion|unread_source|sole_source
8,2,4,p_e514ccefbd,body_proportion_development,L9,anterior cranial base length in short children born SGA,-1.8,SDS,human,van1998,False,grade_A_B|no_dispersion|unread_source|sole_source
